Year,SiteName,TripNo,MonthYear,SiteGrid,Species,AvgOfCover,AvgOfFL,AvgOfSeed,dead/alive
2012,Main Camp,128,Apr.12,MC2,Crotalaria eremaea,5,0,0,Alive
2012,Main Camp,128,Apr.12,MC2,Eremophila longifolia,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC2,Evolvulus alsinoides,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC2,Grevillea stenobotrya,5.4,0,0,Alive
2012,Main Camp,128,Apr.12,MC2,Oldenlandia pterospora,2,2,1,Alive
2012,Main Camp,128,Apr.12,MC2,Ptilotus polystachyus,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC2,Scaveola depauperata,11.66666667,0.666666667,0,Alive
2012,Main Camp,128,Apr.12,MC2,Sida fibulifera,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC2,Trianthema pilosa,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC2,Triodia basedowii (alive),29,3,0.8,Alive
2012,Main Camp,128,Apr.12,MC2,Triodia basedowii (dead),6.2,,,
2012,Main Camp,128,Apr.12,MC5,Adriana spp.,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC5,Aristida spp.,1.8,2,4.4,Alive
2012,Main Camp,128,Apr.12,MC5,Calandrinia balonensis,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC5,Crotalaria eremaea,5,0,0,Alive
2012,Main Camp,128,Apr.12,MC5,Eriachne aristidea,2,2.75,4.25,Alive
2012,Main Camp,128,Apr.12,MC5,Euphorbia drummondii,1,3.25,1.75,Alive
2012,Main Camp,128,Apr.12,MC5,Euphorbia tannensis,1,4.2,4.2,Alive
2012,Main Camp,128,Apr.12,MC5,Evolvulus alsinoides,5,0,0,Alive
2012,Main Camp,128,Apr.12,MC5,Goodenia cycloptera,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC5,Haloragis gossei,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC5,Lechenaultia divaricata,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC5,Ptilotus polystachyus,1.8,1.2,0,Alive
2012,Main Camp,128,Apr.12,MC5,Scaveola depauperata,2,1.5,0,Alive
2012,Main Camp,128,Apr.12,MC5,Sida fibulifera,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC5,Swainsona spp.,1,0.333333333,1.666666667,Alive
2012,Main Camp,128,Apr.12,MC5,Tephrosea rosea,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC5,Trachymene glaucifolia,3,0,0,Alive
2012,Main Camp,128,Apr.12,MC5,Triodia basedowii (alive),5.333333333,1.333333333,0,Alive
2012,Main Camp,128,Apr.12,MC5,Triraphis mollis,1,0,4.5,Alive
2012,Main Camp,128,Apr.12,MC5,Unknown herb,1,2,0,Alive
2012,Main Camp,128,Apr.12,MC5,Unknown seedling,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC5,Yakirra australiensis,1,3,1.5,Alive
2012,Main Camp,128,Apr.12,MC7,Aristida spp.,2.333333333,3.5,0.4,Alive
2012,Main Camp,128,Apr.12,MC7,Calandrinia balonensis,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC7,Crotalaria cunninghamii,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC7,Crotalaria eremaea,3,0.25,0,Alive
2012,Main Camp,128,Apr.12,MC7,Eriachne aristidea,1,3.666666667,0.333333333,Alive
2012,Main Camp,128,Apr.12,MC7,Euphorbia drummondii,1,2.833333333,0.333333333,Alive
2012,Main Camp,128,Apr.12,MC7,Euphorbia tannensis,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC7,Evolvulus alsinoides,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC7,Goodenia cycloptera,3.666666667,2.666666667,0,Alive
2012,Main Camp,128,Apr.12,MC7,Haloragis gossei,3,0.25,0,Alive
2012,Main Camp,128,Apr.12,MC7,Oldenlandia pterospora,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC7,Ptilotus polystachyus,1.666666667,1.833333333,0,Alive
2012,Main Camp,128,Apr.12,MC7,Scaveola depauperata,2.6,1.2,0.2,Alive
2012,Main Camp,128,Apr.12,MC7,Senna pleurocarpa,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC7,Sida fibulifera,8,0.5,0,Alive
2012,Main Camp,128,Apr.12,MC7,Tephrosea rosea,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC7,Trachymene glaucifolia,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC7,Trianthema pilosa,1,3,0,Alive
2012,Main Camp,128,Apr.12,MC7,Tribulus terrestris,1,1,0,Alive
2012,Main Camp,128,Apr.12,MC7,Trichodesma zeylanicum,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC7,Triodia basedowii (alive),5,1,0,Alive
2012,Main Camp,128,Apr.12,MC7,Triodia basedowii (dead),1,,,
2012,Main Camp,128,Apr.12,MC7,Triumfetta winneckeana,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC7,Unknown herb,1,2,0,Alive
2012,Main Camp,128,Apr.12,MC7,Unknown seedling,1,0,0,Alive
2012,Main Camp,128,Apr.12,MC7,Yakirra australiensis,1,3.5,0,Alive
2012,Main Camp,129,Sep.12,MC1,Aristida contorta,5,0,0.5,Alive
2012,Main Camp,129,Sep.12,MC1,Convolvulus erubescens,5,0,0,Alive
2012,Main Camp,129,Sep.12,MC1,Eremophila longifolia,15,0,0.5,Alive
2012,Main Camp,129,Sep.12,MC1,Pluchea rubifloria,10,1,4,Alive
2012,Main Camp,129,Sep.12,MC1,Ptilotus polystachyus,1,0,1,Alive
2012,Main Camp,129,Sep.12,MC1,Scaveola depauperata,8.333333333,0,0,Alive
2012,Main Camp,129,Sep.12,MC1,Triodia basedowii (alive),13.33333333,0,0,Alive
2012,Main Camp,129,Sep.12,MC1,Triodia basedowii (dead),5,0,0,
2012,Main Camp,129,Sep.12,MC10,Acacia dictyophleba,5,0,0,Alive
2012,Main Camp,129,Sep.12,MC10,Aristida contorta,2,0,0.5,Alive
2012,Main Camp,129,Sep.12,MC10,Crotalaria cunninghamii,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC10,Crotalaria eremaea,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC10,Eriachne aristidea,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC10,Euphorbia drummondii,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC10,Grevillea stenobotrya,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC10,Lechenaultia divaricata,15,0,0,Alive
2012,Main Camp,129,Sep.12,MC10,Newcastelia spodiotricha,5.5,2,0.5,Alive
2012,Main Camp,129,Sep.12,MC10,Oldenlandia pterospora,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC10,Ptilotus polystachyus,1,1,1,Alive
2012,Main Camp,129,Sep.12,MC10,Scaveola depauperata,12.2,0.4,0.2,Alive
2012,Main Camp,129,Sep.12,MC10,Senna pleurocarpa,10,2,3,Alive
2012,Main Camp,129,Sep.12,MC10,Trichodesma zeylanicum,1,1.5,0,Alive
2012,Main Camp,129,Sep.12,MC10,Triodia basedowii (alive),5.333333333,1,0,Alive
2012,Main Camp,129,Sep.12,MC10,Yakirra australiensis,1,0,2,Alive
2012,Main Camp,129,Sep.12,MC11,Aristida contorta,2,0,1.25,Alive
2012,Main Camp,129,Sep.12,MC11,Crotalaria cunninghamii,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC11,Crotalaria eremaea,10,0,3,Alive
2012,Main Camp,129,Sep.12,MC11,Eriachne aristidea,1,1,0,Alive
2012,Main Camp,129,Sep.12,MC11,Euphorbia drummondii,1,0.5,0.5,Alive
2012,Main Camp,129,Sep.12,MC11,Euphorbia tannensis,1,0,1.5,Alive
2012,Main Camp,129,Sep.12,MC11,Frankenia gracilis,1,1,0,Alive
2012,Main Camp,129,Sep.12,MC11,Goodenia cycloptera,1,0,1,Alive
2012,Main Camp,129,Sep.12,MC11,Grevillea stenobotrya,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC11,Haloragis gossei,1,0,1.5,Alive
2012,Main Camp,129,Sep.12,MC11,Oldenlandia pterospora,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC11,Paractaenum refractum,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC11,Ptilotus polystachyus,1,2.5,1.75,Alive
2012,Main Camp,129,Sep.12,MC11,Senna pleurocarpa,1,3,3,Alive
2012,Main Camp,129,Sep.12,MC11,Sida fibulifera,5.5,0,0,Alive
2012,Main Camp,129,Sep.12,MC11,Sida trichopoda,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC11,Trachymene glaucifolia,1,3,3.5,Alive
2012,Main Camp,129,Sep.12,MC11,Trichodesma zeylanicum,1,1.6,0.8,Alive
2012,Main Camp,129,Sep.12,MC11,Triodia basedowii (alive),6.666666667,1,0,Alive
2012,Main Camp,129,Sep.12,MC11,Triodia basedowii (dead),5,0,2,
2012,Main Camp,129,Sep.12,MC11,Yakirra australiensis,1,0,1,Alive
2012,Main Camp,129,Sep.12,MC2,Grevillea stenobotrya,10,0,0,Alive
2012,Main Camp,129,Sep.12,MC2,Sida fibulifera,7.5,0,0,Alive
2012,Main Camp,129,Sep.12,MC2,Triodia basedowii (alive),19.16666667,0,0,Alive
2012,Main Camp,129,Sep.12,MC2,Triodia basedowii (dead),5,0,0,
2012,Main Camp,129,Sep.12,MC4,Aristida contorta,2.6,0,0.2,Alive
2012,Main Camp,129,Sep.12,MC4,Crotalaria eremaea,5,0,0,Alive
2012,Main Camp,129,Sep.12,MC4,Eriachne aristidea,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC4,Euphorbia tannensis,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC4,Goodenia cycloptera,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC4,Grevillea stenobotrya,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC4,Newcastelia spodiotricha,5.5,2,0.5,Alive
2012,Main Camp,129,Sep.12,MC4,Paractaenum refractum,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC4,Ptilotus polystachyus,1,1,1,Alive
2012,Main Camp,129,Sep.12,MC4,Scaveola depauperata,5.333333333,0,0,Alive
2012,Main Camp,129,Sep.12,MC4,Senna pleurocarpa,5,0,0,Alive
2012,Main Camp,129,Sep.12,MC4,Trachymene glaucifolia,1,0.5,1.5,Alive
2012,Main Camp,129,Sep.12,MC4,Trichodesma zeylanicum,1,0,0,Alive
2012,Main Camp,129,Sep.12,MC4,Triodia basedowii (alive),10.16666667,1.333333333,0,Alive
2012,Main Camp,129,Sep.12,MC4,Triumfetta winneckeana,5,0,1,Alive
2013,Main Camp,131,Apr.13,MC1,Aristida contorta,1,0,1,
2013,Main Camp,131,Apr.13,MC1,Convolvulus erubescens,1,0,0,
2013,Main Camp,131,Apr.13,MC1,Eremophila longifolia,10,0,1,
2013,Main Camp,131,Apr.13,MC1,Eriachne aristidea,1,0,0,
2013,Main Camp,131,Apr.13,MC1,Euphorbia drummondii,1,3,0,
2013,Main Camp,131,Apr.13,MC1,Scaveola depauperata,10,0.5,0.5,
2013,Main Camp,131,Apr.13,MC1,Sida fibulifera,15,2,0,
2013,Main Camp,131,Apr.13,MC1,Sida trichopoda,1,0,0,
2013,Main Camp,131,Apr.13,MC1,Trianthema pilosa,1,1,0,
2013,Main Camp,131,Apr.13,MC1,Triodia basedowii (alive),21.66666667,0,0,
2013,Main Camp,131,Apr.13,MC1,Unknown,5,0,4,
2013,Main Camp,131,Apr.13,MC10,Acacia dictyophleba,1,0,0,
2013,Main Camp,131,Apr.13,MC10,Aristida contorta,2,0,0.5,
2013,Main Camp,131,Apr.13,MC10,Crotalaria eremaea,1,0,0,
2013,Main Camp,131,Apr.13,MC10,Euphorbia drummondii,1,2,0,
2013,Main Camp,131,Apr.13,MC10,Grevillea stenobotrya,1,0,0,
2013,Main Camp,131,Apr.13,MC10,Lechenaultia divaricata,3,0.5,0.5,
2013,Main Camp,131,Apr.13,MC10,Newcastelia spodiotricha,7.5,0,0,
2013,Main Camp,131,Apr.13,MC10,Oldenlandia pterospora,1,0,2,
2013,Main Camp,131,Apr.13,MC10,Scaveola depauperata,11.2,0.4,0.2,
2013,Main Camp,131,Apr.13,MC10,Senna pleurocarpa,5.5,0,0,
2013,Main Camp,131,Apr.13,MC10,Sida fibulifera,1,0,0,
2013,Main Camp,131,Apr.13,MC10,Sida trichopoda,1,0,0,
2013,Main Camp,131,Apr.13,MC10,Triodia basedowii (alive),6.833333333,0,0,
2013,Main Camp,131,Apr.13,MC11,Aristida contorta,2,0,0,
2013,Main Camp,131,Apr.13,MC11,Convolvulus erubescens,5,0,0,
2013,Main Camp,131,Apr.13,MC11,Crotalaria eremaea,7.5,0,0,
2013,Main Camp,131,Apr.13,MC11,Euphorbia tannensis,1,0,0,
2013,Main Camp,131,Apr.13,MC11,Grevillea stenobotrya,1,0,0,
2013,Main Camp,131,Apr.13,MC11,Oldenlandia pterospora,1,0,2,
2013,Main Camp,131,Apr.13,MC11,Sida fibulifera,7.5,1.5,0,
2013,Main Camp,131,Apr.13,MC11,Sida trichopoda,5,0,0,
2013,Main Camp,131,Apr.13,MC11,Triodia basedowii (alive),9,0,0,
2013,Main Camp,131,Apr.13,MC11,Triumfetta winneckeana,10,0,3,
2013,Main Camp,131,Apr.13,MC2,Eriachne aristidea,1,0,2,
2013,Main Camp,131,Apr.13,MC2,Euphorbia drummondii,1,3,1,
2013,Main Camp,131,Apr.13,MC2,Grevillea stenobotrya,10,0,0,
2013,Main Camp,131,Apr.13,MC2,Sida fibulifera,1,0,0,
2013,Main Camp,131,Apr.13,MC2,Trianthema pilosa,1,2,1,
2013,Main Camp,131,Apr.13,MC2,Triodia basedowii (alive),27.5,0,0,
2013,Main Camp,131,Apr.13,MC2,Triodia basedowii (dead),5,0,0,
2013,Main Camp,131,Apr.13,MC2,Yakirra australiensis,1,0,2,
2013,Main Camp,131,Apr.13,MC4,Aristida contorta,2,0,1,
2013,Main Camp,131,Apr.13,MC4,Crotalaria eremaea,5,0,0,
2013,Main Camp,131,Apr.13,MC4,Eragrostis eriopoda,1,0,0,
2013,Main Camp,131,Apr.13,MC4,Euphorbia drummondii,1,3,0,
2013,Main Camp,131,Apr.13,MC4,Grevillea stenobotrya,5,0,0,
2013,Main Camp,131,Apr.13,MC4,Newcastelia spodiotricha,10,0,0,
2013,Main Camp,131,Apr.13,MC4,Portulaca intraterranea,1,0,0,
2013,Main Camp,131,Apr.13,MC4,Scaveola depauperata,3,0,0,
2013,Main Camp,131,Apr.13,MC4,Senna pleurocarpa,5,0,0,
2013,Main Camp,131,Apr.13,MC4,Trianthema pilosa,1,4,0,
2013,Main Camp,131,Apr.13,MC4,Triodia basedowii (alive),10.83333333,0,0,
2013,Main Camp,132,Jul.13,MC0,Abutilon otocarpum,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC0,Aristida contorta,1,0.714285714,0,Alive
2013,Main Camp,132,Jul.13,MC0,Atalaya hemiglauca,5,0,0,Alive
2013,Main Camp,132,Jul.13,MC0,Blennodia canescens,1,2.666666667,1.555555556,Alive
2013,Main Camp,132,Jul.13,MC0,Boerhavia coccinea,2.333333333,0,2.333333333,Alive
2013,Main Camp,132,Jul.13,MC0,Calandrinia balonensis,1.148148148,0.333333333,0,Alive
2013,Main Camp,132,Jul.13,MC0,Calotis hispidula,1,2.666666667,0.666666667,Alive
2013,Main Camp,132,Jul.13,MC0,Crotalaria cunninghamii,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC0,Crotalaria eremaea,2.7,2,0.7,Alive
2013,Main Camp,132,Jul.13,MC0,Dactyloctenium radulans,1,1.666666667,0,Alive
2013,Main Camp,132,Jul.13,MC0,Dodonaea viscosa,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC0,Enchylaena tomentosa,1,0,5,Alive
2013,Main Camp,132,Jul.13,MC0,Eremophila macdonnellii,5,1,3.5,Alive
2013,Main Camp,132,Jul.13,MC0,Eriachne aristidea,1,3,0,Alive
2013,Main Camp,132,Jul.13,MC0,Euphorbia drummondii,1,2.2,1.8,Alive
2013,Main Camp,132,Jul.13,MC0,Euphorbia tannensis,1,0.8,1,Alive
2013,Main Camp,132,Jul.13,MC0,Evolvulus alsinoides,1,0.166666667,1,Alive
2013,Main Camp,132,Jul.13,MC0,Fimbristylis dichotoma,5.5,3.75,0.25,Alive
2013,Main Camp,132,Jul.13,MC0,Goodenia cycloptera,1,2.222222222,0,Alive
2013,Main Camp,132,Jul.13,MC0,Grevillea stenobotrya,3,0,0,Alive
2013,Main Camp,132,Jul.13,MC0,hairy Sclerolaena #107-5565,1,0.8,0.6,Alive
2013,Main Camp,132,Jul.13,MC0,Haloragis gossei,1,0.866666667,0,Alive
2013,Main Camp,132,Jul.13,MC0,Helipterum #107-5559,1,5,0,Alive
2013,Main Camp,132,Jul.13,MC0,Helipterum floribundum,1,2.125,0,Alive
2013,Main Camp,132,Jul.13,MC0,Lepidium spp,1,3,4,Alive
2013,Main Camp,132,Jul.13,MC0,Newcastelia cephalantha,1,4,0,Alive
2013,Main Camp,132,Jul.13,MC0,Paractaenum refractum,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC0,Portulaca spp,1,0.142857143,0.428571429,Alive
2013,Main Camp,132,Jul.13,MC0,Ptilotus polystachyus,1.153846154,2.846153846,0,Alive
2013,Main Camp,132,Jul.13,MC0,Rhodentei florabundi (sp?),1,1,0,Alive
2013,Main Camp,132,Jul.13,MC0,Salsola kali,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC0,Scaveola depauperata,1,0.875,0.375,Alive
2013,Main Camp,132,Jul.13,MC0,Scaveola parvibarbata,1,1,0,Alive
2013,Main Camp,132,Jul.13,MC0,Sclerolaena #105-5489,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC0,Sclerolaena muricata,1,4.5,4.5,Alive
2013,Main Camp,132,Jul.13,MC0,Senna pleurocarpa,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC0,Sida fibulifera,1,0.666666667,1.333333333,Alive
2013,Main Camp,132,Jul.13,MC0,Sida thin leaf/narrow leaf,1,0,3,Alive
2013,Main Camp,132,Jul.13,MC0,Splerulina #105-5489,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC0,Stylobasium spathulatum,6.4,0,0,Alive
2013,Main Camp,132,Jul.13,MC0,Swainsona phacoides,1,1.375,0,Alive
2013,Main Camp,132,Jul.13,MC0,Trachymene glaucifolia,1.485714286,2.142857143,0.028571429,Alive
2013,Main Camp,132,Jul.13,MC0,Tragus australianus,1,0,4,Alive
2013,Main Camp,132,Jul.13,MC0,Trianthema pilosa,1,4,3,Alive
2013,Main Camp,132,Jul.13,MC0,Triodia basedowii (alive),10.38888889,0,0,Alive
2013,Main Camp,132,Jul.13,MC0,UNK #104-5481,1,3,3,Alive
2013,Main Camp,132,Jul.13,MC0,UNK #104-5488,1,0.6,0,Alive
2013,Main Camp,132,Jul.13,MC0,UNK #107-5459,1,4,0,Alive
2013,Main Camp,132,Jul.13,MC0,UNK #107-5571,1,1,0,Alive
2013,Main Camp,132,Jul.13,MC0,UNK grass #107-5561,1,2,0,Alive
2013,Main Camp,132,Jul.13,MC0,Yakirra australiensis,1,3,0,Alive
2013,Main Camp,132,Jul.13,MC0F,Acacia cambagei,45,0,0,Alive
2013,Main Camp,132,Jul.13,MC0F,Blennodia canescens,1,3,2,Alive
2013,Main Camp,132,Jul.13,MC0F,Enchylaena tomentosa,60,0,5,Alive
2013,Main Camp,132,Jul.13,MC0F,Old Man Saltbush,10,0,1,Alive
2013,Main Camp,132,Jul.13,MC0F,Sida fibulifera,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC0F,Trachymene glaucifolia,1,2,0,Alive
2013,Main Camp,132,Jul.13,MC0F,Triodia basedowii (alive),15,0,0,Alive
2013,Main Camp,132,Jul.13,MC0F,unknown 5559,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC0F,unknown 7423,1,0,3,Alive
2013,Main Camp,132,Jul.13,MC0F,unknown 7460,40,0,2,Alive
2013,Main Camp,132,Jul.13,MC0F,unknown 7462,20,0,1,Alive
2013,Main Camp,132,Jul.13,MC10,Abutilon otocarpum,1,0,3,Alive
2013,Main Camp,132,Jul.13,MC10,Acacia dictyophleba,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC10,Acacia stenophylla,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC10,Aristida contorta,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC10,Calandrinia balonensis,5.5,1,0,Alive
2013,Main Camp,132,Jul.13,MC10,Crotalaria cunninghamii,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC10,Crotalaria eremaea,1,1.5,0,Alive
2013,Main Camp,132,Jul.13,MC10,Euphorbia drummondii,1,4,0,Alive
2013,Main Camp,132,Jul.13,MC10,Evovulus alsinoides,1,3,0,Alive
2013,Main Camp,132,Jul.13,MC10,Goodenia cycloptera,1,3.5,2,Alive
2013,Main Camp,132,Jul.13,MC10,Grevillea stenobotrya,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC10,Lechenaultia divaricata,5,1,3,Alive
2013,Main Camp,132,Jul.13,MC10,Newcastelia spodiotricha,3,0,0,Alive
2013,Main Camp,132,Jul.13,MC10,Paractaenum refractum,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC10,Portulaca pilsoa,15,2,0,Alive
2013,Main Camp,132,Jul.13,MC10,Ptilotus polystachyus,2.333333333,1.666666667,0,Alive
2013,Main Camp,132,Jul.13,MC10,Scaveola depauperata,18,2.6,1,Alive
2013,Main Camp,132,Jul.13,MC10,Senna pleurocarpa,3,0,0,Alive
2013,Main Camp,132,Jul.13,MC10,Sida fibulifera,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC10,Sida thin leaf,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC10,Trachymene glaucifolia,5,1,0,Alive
2013,Main Camp,132,Jul.13,MC10,Trianthema pilosa,1,3,0,Alive
2013,Main Camp,132,Jul.13,MC10,Triodia basedowii (alive),11,0,0,Alive
2013,Main Camp,132,Jul.13,MC10,Triodia basedowii (dead),1,0,0,Alive
2013,Main Camp,132,Jul.13,MC10,unknown 5461,1,4,0,Alive
2013,Main Camp,132,Jul.13,MC10,Unknown 5462,1,0.5,0,Alive
2013,Main Camp,132,Jul.13,MC10,unknown 5466,1,1,0,Alive
2013,Main Camp,132,Jul.13,MC11,Calandrinia balonensis,1,0.8,0,Alive
2013,Main Camp,132,Jul.13,MC11,Crotalaria eremaea,2.6,1.8,0.6,Alive
2013,Main Camp,132,Jul.13,MC11,Euphorbia drummondii,1,2,0.75,Alive
2013,Main Camp,132,Jul.13,MC11,Euphorbia tannensis,1,5,5,Alive
2013,Main Camp,132,Jul.13,MC11,Evovulus alsinoides,3,0,0,Alive
2013,Main Camp,132,Jul.13,MC11,Goodenia cycloptera,1,3,0,Alive
2013,Main Camp,132,Jul.13,MC11,Grevillea stenobotrya,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC11,Haloragis gossei,1,1,0,Alive
2013,Main Camp,132,Jul.13,MC11,Oldenlandia pterospora,1,0,2,Alive
2013,Main Camp,132,Jul.13,MC11,Paractaenum refractum,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC11,Portulaca pilsoa,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC11,Ptilotus polystachyus,1,3.166666667,0,Alive
2013,Main Camp,132,Jul.13,MC11,Salsola kali,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC11,Senna pleurocarpa,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC11,Sida fibulifera,4,1.666666667,0.333333333,Alive
2013,Main Camp,132,Jul.13,MC11,Trachymene glaucifolia,1.8,2.4,0,Alive
2013,Main Camp,132,Jul.13,MC11,Trichodesma zeylanicum,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC11,Triodia basedowii (alive),13.66666667,0.166666667,0,Alive
2013,Main Camp,132,Jul.13,MC11,Triodia basedowii (dead),2.333333333,0,0,Alive
2013,Main Camp,132,Jul.13,MC11,Triumfetta winneckeana,5,2,2,Alive
2013,Main Camp,132,Jul.13,MC11,unknown 5481,1,3,1,Alive
2013,Main Camp,132,Jul.13,MC11,unknown 5488,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC1G,Blennodia canescens,1,3,4,Alive
2013,Main Camp,132,Jul.13,MC1G,Boerhavia coccinea,1,0,1,Alive
2013,Main Camp,132,Jul.13,MC1G,Calandrinia balonensis,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC1G,Calotis hispidula,5,,5,Alive
2013,Main Camp,132,Jul.13,MC1G,Fimbristylis dichotoma,10,0,1,Alive
2013,Main Camp,132,Jul.13,MC1G,Haloragis gossei,1,3,4,Alive
2013,Main Camp,132,Jul.13,MC1G,Ptilotus polystachyus,1,3,0,Alive
2013,Main Camp,132,Jul.13,MC1G,Salsola kali,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC1G,Trachymene glaucifolia,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC1G,Triodia basedowii (alive),35,0,0,Alive
2013,Main Camp,132,Jul.13,MC1G,Triodia basedowii (dead),5,0,0,Alive
2013,Main Camp,132,Jul.13,MC1G,unknown 5429,1,3,0,Alive
2013,Main Camp,132,Jul.13,MC1G,unknown 5461,5,5,0,Alive
2013,Main Camp,132,Jul.13,MC1G,unknown 5498,1,0,1,Alive
2013,Main Camp,132,Jul.13,MC4,Aristida contorta,1,1.058823529,0.411764706,Alive
2013,Main Camp,132,Jul.13,MC4,Atalaya hemiglauca,5,0,0,Alive
2013,Main Camp,132,Jul.13,MC4,Calandrinia balonensis,2.121212121,1.454545455,0.090909091,Alive
2013,Main Camp,132,Jul.13,MC4,Calotis erinacea,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC4,Calotis hispidula,1,4,0,Alive
2013,Main Camp,132,Jul.13,MC4,Crotalaria cunninghamii,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC4,Crotalaria eremaea,3,0.75,0.25,Alive
2013,Main Camp,132,Jul.13,MC4,Euphorbia drummondii,2,3.083333333,1.833333333,Alive
2013,Main Camp,132,Jul.13,MC4,Euphorbia tannensis,1,1.75,1.75,Alive
2013,Main Camp,132,Jul.13,MC4,Evolvulus alsinoides,5,0,2,Alive
2013,Main Camp,132,Jul.13,MC4,Goodenia cycloptera,1.533333333,1.866666667,0,Alive
2013,Main Camp,132,Jul.13,MC4,Grevillea stenobotrya,10.25,0.5,0,Alive
2013,Main Camp,132,Jul.13,MC4,Haloragis gossei,1,2.25,0,Alive
2013,Main Camp,132,Jul.13,MC4,Helipterum floribundum,1,3.571428571,0,Alive
2013,Main Camp,132,Jul.13,MC4,Lechenaultia divaricata,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC4,Newcastelia cephalantha,5,4,0,Alive
2013,Main Camp,132,Jul.13,MC4,Newcastelia spodiotricha,8.333333333,0,0,Alive
2013,Main Camp,132,Jul.13,MC4,Othonna gregorii,1,1.5,1,Alive
2013,Main Camp,132,Jul.13,MC4,Paractaenum refractum,1.666666667,1.833333333,0,Alive
2013,Main Camp,132,Jul.13,MC4,Portulaca spp,1,3,0,Alive
2013,Main Camp,132,Jul.13,MC4,Ptilotus latifolius,5,5,0,Alive
2013,Main Camp,132,Jul.13,MC4,Ptilotus polystachyus,1.516129032,3.225806452,0.064516129,Alive
2013,Main Camp,132,Jul.13,MC4,Salsola kali,1,0,0,Alive
2013,Main Camp,132,Jul.13,MC4,Scaveola depauperata,2.571428571,1.642857143,0.357142857,Alive
2013,Main Camp,132,Jul.13,MC4,Scaveola parvibarbata,1,3,0,Alive
